gchr	gstart	gend	gname	collision	collisiontype	DistanceGroup
chr5	136278	136629	YEL010W	headon10000	headon	10000
chr5	136370	136778	YEL009C-A	codirectional10000	codirectional	10000
chr5	13719	14415	YEL072W	codirectional10000	codirectional	10000
chr5	138917	139763	YEL009C	codirectional10000	codirectional	10000
chr5	140511	140892	YEL008W	headon10000	headon	10000
chr5	140725	140818	YEL008C-A	codirectional10000	codirectional	10000
chr5	141891	143892	YEL007W	headon10000	headon	10000
chr5	144326	145334	YEL006W	headon10000	headon	10000
chr5	145906	146755	YEL005C	headon10000	headon	10000
chr5	146950	147979	YEL004W	codirectional10000	codirectional	10000
chr5	148175	148599	YEL003W	codirectional10000	codirectional	10000
chr5	148721	150014	YEL002C	headon10000	headon	10000
chr5	150300	150978	YEL001C	headon10000	headon	10000
chr5	153519	155808	YER001W	codirectional10000	codirectional	10000
chr5	162722	164285	YER006W	headon10000	headon	10000
chr5	164343	164661	YER006C-A	codirectional10000	codirectional	10000
chr5	164526	166083	YER007W	headon10000	headon	10000
chr5	166236	166885	YER007C-A	codirectional10000	codirectional	10000
chr5	167807	171818	YER008C	codirectional10000	codirectional	10000
chr5	172114	172492	YER009W	headon10000	headon	10000
chr5	172633	173338	YER010C	codirectional10000	codirectional	10000
chr5	175247	176012	YER011W	codirectional10000	codirectional	10000
chr5	177834	178431	YER012W	codirectional10000	codirectional	10000
chr5	178840	182278	YER013W	codirectional10000	codirectional	10000
chr5	184540	186775	YER015W	headon10000	headon	10000
chr5	188276	189311	YER016W	headon10000	headon	10000
chr5	189502	191788	YER017C	codirectional10000	codirectional	10000
chr5	191958	192624	YER018C	codirectional10000	codirectional	10000
chr5	192796	194230	YER019W	codirectional10000	codirectional	10000
chr5	194272	194539	YER019C-A	headon10000	headon	10000
chr5	195167	196517	YER020W	codirectional10000	codirectional	10000
chr5	196947	198519	YER021W	codirectional10000	codirectional	10000
chr5	198811	200875	YER022W	codirectional10000	codirectional	10000
chr5	201075	201936	YER023W	codirectional10000	codirectional	10000
chr5	201521	201734	YER023C-A	headon10000	headon	10000
chr5	205250	206834	YER025W	headon10000	headon	10000
chr5	207643	208474	YER026C	codirectional10000	codirectional	10000
chr5	208978	210232	YER027C	codirectional10000	codirectional	10000
chr5	210691	211876	YER028C	codirectional10000	codirectional	10000
chr5	212586	213177	YER029C	headon10000	headon	10000
chr5	213436	213898	YER030W	codirectional10000	codirectional	10000
chr5	214075	214747	YER031C	headon10000	headon	10000
chr5	215062	217693	YER032W	codirectional10000	codirectional	10000
chr5	218056	221287	YER033C	headon10000	headon	10000
chr5	221845	222403	YER034W	codirectional10000	codirectional	10000
chr5	263	4097	YEL077C	codirectional10000	codirectional	10000
chr5	276571	278164	YER060W-A	headon10000	headon	10000
chr5	278297	279626	YER061C	codirectional10000	codirectional	10000
chr5	279929	280682	YER062C	codirectional10000	codirectional	10000
chr5	281709	282366	YER063W	headon10000	headon	10000
chr5	282704	284222	YER064C	codirectional10000	codirectional	10000
chr5	285240	286914	YER065C	codirectional10000	codirectional	10000
chr5	290241	290799	YER066W	codirectional10000	codirectional	10000
chr5	298949	301616	YER070W	headon10000	headon	10000
chr5	301946	302327	YER071C	headon10000	headon	10000
chr5	302805	303195	YER072W	codirectional10000	codirectional	10000
chr5	304029	305592	YER073W	codirectional10000	codirectional	10000
chr5	306322	307196	YER074W	codirectional10000	codirectional	10000
chr5	307652	308123	YER074W-A	codirectional10000	codirectional	10000
chr5	308412	311199	YER075C	headon10000	headon	10000
chr5	343319	347612	YER093C	codirectional10000	codirectional	10000
chr5	347911	348400	YER093C-A	codirectional10000	codirectional	10000
chr5	348728	349346	YER094C	codirectional10000	codirectional	10000
chr5	349979	351182	YER095W	headon10000	headon	10000
chr5	351697	353236	YER096W	headon10000	headon	10000
chr5	355139	355469	YER097W	codirectional10000	codirectional	10000
chr5	355465	357730	YER098W	codirectional10000	codirectional	10000
chr5	358104	359061	YER099C	headon10000	headon	10000
chr5	359561	360314	YER100W	codirectional10000	codirectional	10000
chr5	360501	361794	YER101C	headon10000	headon	10000
chr5	363099	363702	YER102W	codirectional10000	codirectional	10000
chr5	396768	397653	YER117W	headon10000	headon	10000
chr5	397951	399055	YER118C	codirectional10000	codirectional	10000
chr5	399495	400842	YER119C	codirectional10000	codirectional	10000
chr5	400866	401238	YER119C-A	codirectional10000	codirectional	10000
chr5	401134	401869	YER120W	headon10000	headon	10000
chr5	402374	402719	YER121W	headon10000	headon	10000
chr5	402870	404352	YER122C	codirectional10000	codirectional	10000
chr5	404812	406387	YER123W	headon10000	headon	10000
chr5	407341	409063	YER124C	headon10000	headon	10000
chr5	410188	412618	YER125W	codirectional10000	codirectional	10000
chr5	413393	414179	YER126C	headon10000	headon	10000
chr5	414480	415554	YER127W	codirectional10000	codirectional	10000
chr5	415858	416470	YER128W	codirectional10000	codirectional	10000
chr5	4184	5114	YEL076C-A	headon10000	headon	10000
chr5	425187	430449	YER132C	codirectional10000	codirectional	10000
chr5	432494	433958	YER133W	headon10000	headon	10000
chr5	437190	437532	YER133W-A	headon10000	headon	10000
chr5	437266	437803	YER134C	codirectional10000	codirectional	10000
chr5	437951	438344	YER135C	codirectional10000	codirectional	10000
chr5	439615	440971	YER136W	codirectional10000	codirectional	10000
chr5	441372	441819	YER137C	headon10000	headon	10000
chr5	441574	441880	YER137W-A	codirectional10000	codirectional	10000
chr5	4463	5114	YEL076C	headon10000	headon	10000
chr5	447701	449024	YER137C-A	headon10000	headon	10000
chr5	48470	51539	YEL055C	codirectional10000	codirectional	10000
chr5	4869	5481	YEL075W-A	codirectional10000	codirectional	10000
chr5	488856	490578	YER158C	codirectional10000	codirectional	10000
chr5	491486	491702	YER158W-A	headon10000	headon	10000
chr5	491529	491958	YER159C	codirectional10000	codirectional	10000
chr5	496801	498124	YER159C-A	codirectional10000	codirectional	10000
chr5	499346	500348	YER161C	headon10000	headon	10000
chr5	500629	502894	YER162C	headon10000	headon	10000
chr5	503083	503782	YER163C	headon10000	headon	10000
chr5	505391	509798	YER164W	codirectional10000	codirectional	10000
chr5	52720	53218	YEL054C	codirectional10000	codirectional	10000
chr5	52907	53255	YEL053W-A	headon10000	headon	10000
chr5	5344	5713	YEL075C	headon10000	headon	10000
chr5	53900	56102	YEL053C	codirectional10000	codirectional	10000
chr5	559453	560365	YER185W	headon10000	headon	10000
chr5	561704	562625	YER186C	codirectional10000	codirectional	10000
chr5	56570	58100	YEL052W	headon10000	headon	10000
chr5	566229	566655	YER187W	headon10000	headon	10000
chr5	568039	568759	YER188W	headon10000	headon	10000
chr5	569607	569907	YER188C-A	headon10000	headon	10000
chr5	571154	571523	YER189W	codirectional10000	codirectional	10000
chr5	571479	576525	YER190W	codirectional10000	codirectional	10000
chr5	574803	575379	YER190C-A	headon10000	headon	10000
chr5	575679	576162	YER190C-B	headon10000	headon	10000
chr5	58377	59148	YEL051W	headon10000	headon	10000
chr5	59548	59740	YEL050W-A	codirectional10000	codirectional	10000
chr5	59669	60851	YEL050C	headon10000	headon	10000
chr5	6125	6464	YEL074W	codirectional10000	codirectional	10000
chr5	629	1112	YEL077W-A	headon10000	headon	10000
chr5	63727	64090	YEL049W	codirectional10000	codirectional	10000
chr5	64708	65167	YEL048C	headon10000	headon	10000
chr5	65384	66797	YEL047C	headon10000	headon	10000
chr5	67628	68792	YEL046C	headon10000	headon	10000
chr5	68839	69265	YEL045C	headon10000	headon	10000
chr5	7229	7553	YEL073C	headon10000	headon	10000
chr5	83049	84552	YEL036C	codirectional10000	codirectional	10000
chr5	85044	85545	YEL035C	codirectional10000	codirectional	10000
chr5	85612	86215	YEL034C-A	codirectional10000	codirectional	10000
chr5	85675	86149	YEL034W	headon10000	headon	10000
chr5	86178	86598	YEL033W	headon10000	headon	10000
chr5	86936	89852	YEL032W	headon10000	headon	10000
chr5	87039	87201	YEL032C-A	codirectional10000	codirectional	10000
chr5	90257	93905	YEL031W	headon10000	headon	10000
chr5	94582	94897	YEL030C-A	headon10000	headon	10000
chr5	94643	96578	YEL030W	codirectional10000	codirectional	10000
chr5	96857	97796	YEL029C	headon10000	headon	10000
chr5	98667	99129	YEL028W	codirectional10000	codirectional	10000
chr6	100251	100605	YFL019C	codirectional10000	codirectional	10000
chr6	101627	103127	YFL018C	codirectional10000	codirectional	10000
chr6	103698	103932	YFL017W-A	headon10000	headon	10000
chr6	103982	104462	YFL017C	codirectional10000	codirectional	10000
chr6	104700	106236	YFL016C	headon10000	headon	10000
chr6	106414	106732	YFL015W-A	codirectional10000	codirectional	10000
chr6	106468	106963	YFL015C	headon10000	headon	10000
chr6	107255	107585	YFL014W	codirectional10000	codirectional	10000
chr6	107798	108602	YFL013W-A	codirectional10000	codirectional	10000
chr6	114989	115274	YFL010W-A	headon10000	headon	10000
chr6	115107	115743	YFL010C	codirectional10000	codirectional	10000
chr6	116144	118484	YFL009W	headon10000	headon	10000
chr6	119428	123106	YFL008W	codirectional10000	codirectional	10000
chr6	130333	130981	YFL005W	headon10000	headon	10000
chr6	131809	134296	YFL004W	headon10000	headon	10000
chr6	138203	139520	YFL002W-B	codirectional10000	codirectional	10000
chr6	145113	146934	YFL002C	headon10000	headon	10000
chr6	159298	160360	YFR007W	headon10000	headon	10000
chr6	160534	161200	YFR008W	headon10000	headon	10000
chr6	162487	164746	YFR009W	headon10000	headon	10000
chr6	163874	164132	YFR009W-A	headon10000	headon	10000
chr6	165066	166566	YFR010W	headon10000	headon	10000
chr6	166727	166916	YFR010W-A	headon10000	headon	10000
chr6	166745	167258	YFR011C	codirectional10000	codirectional	10000
chr6	167887	168496	YFR012W	codirectional10000	codirectional	10000
chr6	169223	169310	YFR012W-A	codirectional10000	codirectional	10000
chr6	169921	172285	YFR013W	codirectional10000	codirectional	10000
chr6	172536	173877	YFR014C	headon10000	headon	10000
chr6	174264	176391	YFR015C	headon10000	headon	10000
chr6	177041	180743	YFR016C	headon10000	headon	10000
chr6	184501	191338	YFR019W	headon10000	headon	10000
chr6	192736	193435	YFR020W	headon10000	headon	10000
chr6	194811	196314	YFR021W	headon10000	headon	10000
chr6	196832	199034	YFR022W	headon10000	headon	10000
chr6	199873	201709	YFR023W	codirectional10000	codirectional	10000
chr6	201959	203433	YFR024C-A	headon10000	headon	10000
chr6	203742	204750	YFR025C	headon10000	headon	10000
chr6	205747	206257	YFR026C	headon10000	headon	10000
chr6	207451	208297	YFR027W	codirectional10000	codirectional	10000
chr6	208412	210068	YFR028C	headon10000	headon	10000
chr6	93498	95010	YFL022C	codirectional10000	codirectional	10000
chr6	95760	96615	YFL021C-A	codirectional10000	codirectional	10000
chr6	95965	97498	YFL021W	headon10000	headon	10000
chr6	99230	99599	YFL020C	codirectional10000	codirectional	10000
chr7	153166	154306	YGL185C	codirectional10000	codirectional	10000
chr7	154614	156012	YGL184C	codirectional10000	codirectional	10000
chr7	156542	157285	YGL183C	codirectional10000	codirectional	10000
chr7	157272	157596	YGL182C	codirectional10000	codirectional	10000
chr7	157905	159096	YGL181W	headon10000	headon	10000
chr7	160064	162758	YGL180W	headon10000	headon	10000
chr7	163408	165091	YGL179C	headon10000	headon	10000
chr7	167351	170571	YGL178W	codirectional10000	codirectional	10000
chr7	167558	167906	YGL177W	codirectional10000	codirectional	10000
chr7	171414	173079	YGL176C	headon10000	headon	10000
chr7	173284	174322	YGL175C	headon10000	headon	10000
chr7	193706	196403	YGL163C	codirectional10000	codirectional	10000
chr7	198137	199037	YGL162W	headon10000	headon	10000
chr7	199209	200142	YGL161C	codirectional10000	codirectional	10000
chr7	200560	202273	YGL160W	headon10000	headon	10000
chr7	202720	203833	YGL159W	headon10000	headon	10000
chr7	207032	208571	YGL158W	codirectional10000	codirectional	10000
chr7	209005	210049	YGL157W	codirectional10000	codirectional	10000
chr7	210415	213667	YGL156W	codirectional10000	codirectional	10000
chr7	274779	276714	YGL124C	codirectional10000	codirectional	10000
chr7	277616	278381	YGL123W	headon10000	headon	10000
chr7	277633	277864	YGL123C-A	codirectional10000	codirectional	10000
chr7	278945	280523	YGL122C	codirectional10000	codirectional	10000
chr7	280776	281157	YGL121C	codirectional10000	codirectional	10000
chr7	281633	283937	YGL120C	codirectional10000	codirectional	10000
chr7	284441	285947	YGL119W	headon10000	headon	10000
chr7	288013	288451	YGL118C	headon10000	headon	10000
chr7	288511	289309	YGL117W	codirectional10000	codirectional	10000
chr7	289808	291641	YGL116W	codirectional10000	codirectional	10000
chr7	292032	293001	YGL115W	codirectional10000	codirectional	10000
chr7	293459	295637	YGL114W	codirectional10000	codirectional	10000
chr7	295931	297938	YGL113W	codirectional10000	codirectional	10000
chr7	377608	379582	YGL066W	headon10000	headon	10000
chr7	379759	381271	YGL065C	codirectional10000	codirectional	10000
chr7	381522	383208	YGL064C	codirectional10000	codirectional	10000
chr7	383653	384766	YGL063W	headon10000	headon	10000
chr7	384501	384651	YGL063C-A	codirectional10000	codirectional	10000
chr7	385195	388732	YGL062W	headon10000	headon	10000
chr7	388967	389711	YGL061C	headon10000	headon	10000
chr7	390064	391990	YGL060W	codirectional10000	codirectional	10000
chr7	392222	393698	YGL059W	codirectional10000	codirectional	10000
chr7	393985	394504	YGL058W	codirectional10000	codirectional	10000
chr7	394965	395829	YGL057C	headon10000	headon	10000
chr7	396034	397618	YGL056C	headon10000	headon	10000
chr7	398627	400160	YGL055W	codirectional10000	codirectional	10000
chr7	410068	411286	YGL048C	codirectional10000	codirectional	10000
chr7	411551	412160	YGL047W	headon10000	headon	10000
chr7	414101	415730	YGL045W	headon10000	headon	10000
chr7	416145	417036	YGL044C	codirectional10000	codirectional	10000
chr7	417482	418412	YGL043W	headon10000	headon	10000
chr7	418287	418593	YGL042C	codirectional10000	codirectional	10000
chr7	418703	418886	YGL041C-B	codirectional10000	codirectional	10000
chr7	418824	419289	YGL041W-A	headon10000	headon	10000
chr7	419021	419225	YGL041C	codirectional10000	codirectional	10000
chr7	419526	420555	YGL040C	codirectional10000	codirectional	10000
chr7	423960	425007	YGL039W	codirectional10000	codirectional	10000
chr7	425361	426804	YGL038C	headon10000	headon	10000
chr7	427296	427947	YGL037C	headon10000	headon	10000
chr7	428600	431330	YGL036W	codirectional10000	codirectional	10000
chr7	474488	475247	YGL011C	codirectional10000	codirectional	10000
chr7	475544	476069	YGL010W	headon10000	headon	10000
chr7	476312	478652	YGL009C	codirectional10000	codirectional	10000
chr7	479909	482666	YGL008C	codirectional10000	codirectional	10000
chr7	482940	483027	YGL007C-A	codirectional10000	codirectional	10000
chr7	483259	483637	YGL007W	headon10000	headon	10000
chr7	485422	485533	YGL006W-A	codirectional10000	codirectional	10000
chr7	485920	489442	YGL006W	codirectional10000	codirectional	10000
chr7	489707	490547	YGL005C	headon10000	headon	10000
chr7	490702	491956	YGL004C	headon10000	headon	10000
chr7	492473	494174	YGL003C	headon10000	headon	10000
chr7	494516	495167	YGL002W	codirectional10000	codirectional	10000
chr7	498475	499906	YGR002C	codirectional10000	codirectional	10000
chr7	500131	502366	YGR003W	headon10000	headon	10000
chr7	502937	504326	YGR004W	headon10000	headon	10000
chr7	504656	505859	YGR005C	codirectional10000	codirectional	10000
chr7	506069	506825	YGR006W	headon10000	headon	10000
chr7	506968	507940	YGR007W	headon10000	headon	10000
chr7	508109	508364	YGR008C	codirectional10000	codirectional	10000
chr7	509046	511002	YGR009C	headon10000	headon	10000
chr7	511544	512732	YGR010W	codirectional10000	codirectional	10000
chr7	512496	512823	YGR011W	codirectional10000	codirectional	10000
chr7	513158	514340	YGR012W	codirectional10000	codirectional	10000
chr7	514553	516416	YGR013W	codirectional10000	codirectional	10000
chr7	516942	520863	YGR014W	codirectional10000	codirectional	10000
chr7	566144	567467	YGR038C-A	codirectional10000	codirectional	10000
chr7	574887	575199	YGR039W	codirectional10000	codirectional	10000
chr7	575397	576504	YGR040W	codirectional10000	codirectional	10000
chr7	577486	579130	YGR041W	codirectional10000	codirectional	10000
chr7	579475	580291	YGR042W	codirectional10000	codirectional	10000
chr7	580434	581436	YGR043C	headon10000	headon	10000
chr7	582989	583892	YGR044C	headon10000	headon	10000
chr7	583933	584296	YGR045C	headon10000	headon	10000
chr7	649597	650617	YGR086C	codirectional10000	codirectional	10000
chr7	651289	652981	YGR087C	codirectional10000	codirectional	10000
chr7	654633	656322	YGR088W	headon10000	headon	10000
