chr	start	end	width	score	Overlap	genestart	geneend	geneID	collisiontype	DistanceGroup	sample
chr14	762162	764363	2201	3.62281537299985	430	761122	762592	YNR069C	codirectional	10000	Hmo1
chr14	765180	773507	8327	8.93415186162095	4002	765374	769376	YNR070W	codirectional	2000	Hmo1
chr14	765180	773507	8327	8.93415186162095	4002	765374	769376	YNR070W	codirectional	10000	Hmo1
chr14	765180	773507	8327	8.93415186162095	4002	765374	769376	YNR070W	codirectional	5000	Hmo1
chr14	765180	773507	8327	8.93415186162095	1029	770439	771468	YNR071C	headon	10000	Hmo1
chr14	765180	773507	8327	8.93415186162095	851	772656	774351	YNR072W	codirectional	10000	Hmo1
chr14	774258	774972	714	3.58291622923183	93	772656	774351	YNR072W	codirectional	10000	Hmo1
chr14	101351	102940	1589	4.97069825992231	881	96963	102232	YNL284C-B	headon	10000	Hmo1
chr14	96568	101045	4477	3.72328259082128	4082	96963	102232	YNL284C-B	headon	10000	Hmo1
chr15	106271	106471	200	1.62805295574382	22	104325	106293	YOL113W	headon	10000	Hmo1
chr15	1049037	1049556	519	2.39902649524692	46	1049510	1051058	YOR378W	headon	10000	Hmo1
chr15	1049037	1049556	519	2.39902649524692	46	1049510	1051058	YOR378W	headon	5000	Hmo1
chr15	1049974	1050505	531	1.73507990377631	531	1049510	1051058	YOR378W	headon	10000	Hmo1
chr15	1049974	1050505	531	1.73507990377631	531	1049510	1051058	YOR378W	headon	5000	Hmo1
chr15	1058848	1059556	708	4.28642483944306	26	1059530	1059992	YOR382W	codirectional	10000	Hmo1
chr15	1060870	1060927	57	1.46812642087464	57	1060440	1061055	YOR383C	headon	10000	Hmo1
chr15	108619	111226	2607	15.0651798112478	277	108257	108896	YOL111C	codirectional	10000	Hmo1
chr15	108619	111226	2607	15.0651798112478	714	109175	109889	YOL110W	headon	5000	Hmo1
chr15	108619	111226	2607	15.0651798112478	714	109175	109889	YOL110W	headon	10000	Hmo1
chr15	108619	111226	2607	15.0651798112478	342	110296	110638	YOL109W	headon	10000	Hmo1
chr15	108619	111226	2607	15.0651798112478	342	110296	110638	YOL109W	headon	5000	Hmo1
chr15	113414	114100	686	3.00995417590413	165	113225	113579	YOL106W	headon	2000	Hmo1
chr15	113414	114100	686	3.00995417590413	165	113225	113579	YOL106W	headon	500	Hmo1
chr15	113414	114100	686	3.00995417590413	165	113225	113579	YOL106W	headon	5000	Hmo1
chr15	113414	114100	686	3.00995417590413	165	113225	113579	YOL106W	headon	10000	Hmo1
chr15	113414	114100	686	3.00995417590413	165	113225	113579	YOL106W	headon	1000	Hmo1
chr15	115067	115294	227	2.4753574748942	227	114137	115808	YOL105C	headon	1000	Hmo1
chr15	115067	115294	227	2.4753574748942	227	114137	115808	YOL105C	headon	5000	Hmo1
chr15	115067	115294	227	2.4753574748942	227	114137	115808	YOL105C	headon	250	Hmo1
chr15	115067	115294	227	2.4753574748942	227	114137	115808	YOL105C	headon	10000	Hmo1
chr15	115067	115294	227	2.4753574748942	227	114137	115808	YOL105C	headon	2000	Hmo1
chr15	115067	115294	227	2.4753574748942	227	114137	115808	YOL105C	headon	500	Hmo1
chr15	117169	123635	6466	5.72557920938968	285	116395	117454	YOL104C	headon	5000	Hmo1
chr15	117169	123635	6466	5.72557920938968	285	116395	117454	YOL104C	headon	10000	Hmo1
chr15	117169	123635	6466	5.72557920938968	1323	117999	119322	YOL103W-A	codirectional	5000	Hmo1
chr15	117169	123635	6466	5.72557920938968	1323	117999	119322	YOL103W-A	codirectional	10000	Hmo1
chr15	117169	123635	6466	5.72557920938968	5269	117999	123268	YOL103W-B	codirectional	5000	Hmo1
chr15	159463	163040	3577	8.1261333579753	1047	159547	160594	YOL086C	codirectional	10000	Hmo1
chr15	159463	163040	3577	8.1261333579753	213	161578	161791	YOL085W-A	headon	10000	Hmo1
chr15	159463	163040	3577	8.1261333579753	342	161672	162014	YOL085C	codirectional	10000	Hmo1
chr15	159463	163040	3577	8.1261333579753	685	162355	165331	YOL084W	headon	5000	Hmo1
chr15	159463	163040	3577	8.1261333579753	685	162355	165331	YOL084W	headon	10000	Hmo1
chr15	159463	163040	3577	8.1261333579753	685	162355	165331	YOL084W	headon	2000	Hmo1
chr15	163417	163950	533	1.80411256982267	533	162355	165331	YOL084W	headon	5000	Hmo1
chr15	163417	163950	533	1.80411256982267	533	162355	165331	YOL084W	headon	10000	Hmo1
chr15	163417	163950	533	1.80411256982267	533	162355	165331	YOL084W	headon	2000	Hmo1
chr15	164389	164570	181	1.50097971175435	181	162355	165331	YOL084W	headon	5000	Hmo1
chr15	164389	164570	181	1.50097971175435	181	162355	165331	YOL084W	headon	10000	Hmo1
chr15	164389	164570	181	1.50097971175435	181	162355	165331	YOL084W	headon	2000	Hmo1
chr15	169937	171073	1136	7.04982077980876	37	168726	169974	YOL082W	codirectional	10000	Hmo1
chr15	169937	171073	1136	7.04982077980876	37	168726	169974	YOL082W	codirectional	2000	Hmo1
chr15	169937	171073	1136	7.04982077980876	37	168726	169974	YOL082W	codirectional	5000	Hmo1
chr15	169937	171073	1136	7.04982077980876	4	171069	180309	YOL081W	codirectional	5000	Hmo1
chr15	169937	171073	1136	7.04982077980876	4	171069	180309	YOL081W	codirectional	10000	Hmo1
chr15	172211	172259	48	1.44586562815331	48	171069	180309	YOL081W	codirectional	5000	Hmo1
chr15	172211	172259	48	1.44586562815331	48	171069	180309	YOL081W	codirectional	10000	Hmo1
chr15	173361	173575	214	2.05505022461013	214	171069	180309	YOL081W	codirectional	5000	Hmo1
chr15	173361	173575	214	2.05505022461013	214	171069	180309	YOL081W	codirectional	10000	Hmo1
chr15	216191	217344	1153	7.22156971519135	219	217125	218448	YOL059W	headon	10000	Hmo1
chr15	218459	219499	1040	2.92488684509005	289	219210	220473	YOL058W	headon	10000	Hmo1
chr15	231210	232496	1286	4.19901888034481	62	230084	231272	YOL053W	codirectional	5000	Hmo1
chr15	231210	232496	1286	4.19901888034481	62	230084	231272	YOL053W	codirectional	10000	Hmo1
chr15	231210	232496	1286	4.19901888034481	186	231569	231755	YOL052C-A	headon	5000	Hmo1
chr15	231210	232496	1286	4.19901888034481	186	231569	231755	YOL052C-A	headon	10000	Hmo1
chr15	231210	232496	1286	4.19901888034481	51	232445	233636	YOL052C	headon	5000	Hmo1
chr15	231210	232496	1286	4.19901888034481	51	232445	233636	YOL052C	headon	10000	Hmo1
chr15	236097	237308	1211	2.65745140863905	1211	234939	238185	YOL051W	codirectional	10000	Hmo1
chr15	276622	276726	104	1.86366434081827	104	274956	276939	YOL025W	headon	1000	Hmo1
chr15	276622	276726	104	1.86366434081827	104	274956	276939	YOL025W	headon	10000	Hmo1
chr15	276622	276726	104	1.86366434081827	104	274956	276939	YOL025W	headon	2000	Hmo1
chr15	276622	276726	104	1.86366434081827	104	274956	276939	YOL025W	headon	5000	Hmo1
chr15	277431	277519	88	1.88090196358726	88	277085	277604	YOL024W	headon	5000	Hmo1
chr15	277431	277519	88	1.88090196358726	88	277085	277604	YOL024W	headon	1000	Hmo1
chr15	277431	277519	88	1.88090196358726	88	277085	277604	YOL024W	headon	250	Hmo1
chr15	277431	277519	88	1.88090196358726	88	277085	277604	YOL024W	headon	500	Hmo1
chr15	277431	277519	88	1.88090196358726	88	277085	277604	YOL024W	headon	10000	Hmo1
chr15	277431	277519	88	1.88090196358726	88	277085	277604	YOL024W	headon	2000	Hmo1
chr15	281962	282427	465	1.87289433326813	7	282420	285426	YOL021C	headon	10000	Hmo1
chr15	281962	282427	465	1.87289433326813	7	282420	285426	YOL021C	headon	5000	Hmo1
chr15	286908	287148	240	1.7633551729487	240	286171	287950	YOL020W	codirectional	10000	Hmo1
chr15	287932	288784	852	3.68709838284877	18	286171	287950	YOL020W	codirectional	10000	Hmo1
chr15	29500	30094	594	2.29967502151504	594	28702	31606	YOL155C	codirectional	10000	Hmo1
chr15	29500	30094	594	2.29967502151504	594	28702	31606	YOL155C	codirectional	5000	Hmo1
chr15	30987	31225	238	2.26977658437854	238	28702	31606	YOL155C	codirectional	10000	Hmo1
chr15	30987	31225	238	2.26977658437854	238	28702	31606	YOL155C	codirectional	5000	Hmo1
chr15	300678	301307	629	3.65186103303373	291	300689	300980	YOL013W-B	headon	10000	Hmo1
chr15	300678	301307	629	3.65186103303373	192	301046	301238	YOL013W-A	headon	10000	Hmo1
chr15	305279	305425	146	1.57731380066249	77	305348	307409	YOL011W	headon	2000	Hmo1
chr15	305279	305425	146	1.57731380066249	77	305348	307409	YOL011W	headon	10000	Hmo1
chr15	305279	305425	146	1.57731380066249	77	305348	307409	YOL011W	headon	5000	Hmo1
chr15	308955	309072	117	2.00864511685235	86	307937	309041	YOL010W	headon	5000	Hmo1
chr15	308955	309072	117	2.00864511685235	86	307937	309041	YOL010W	headon	250	Hmo1
chr15	308955	309072	117	2.00864511685235	86	307937	309041	YOL010W	headon	2000	Hmo1
chr15	308955	309072	117	2.00864511685235	86	307937	309041	YOL010W	headon	10000	Hmo1
chr15	308955	309072	117	2.00864511685235	86	307937	309041	YOL010W	headon	500	Hmo1
chr15	308955	309072	117	2.00864511685235	86	307937	309041	YOL010W	headon	1000	Hmo1
chr15	316166	316733	567	4.21597066745214	9	315812	316175	YOL005C	headon	10000	Hmo1
chr15	319783	319867	84	1.45588932711824	84	316937	321548	YOL004W	codirectional	10000	Hmo1
chr15	332877	333029	152	2.05657841708423	14	331454	332891	YOR003W	headon	10000	Hmo1
chr15	332877	333029	152	2.05657841708423	14	331454	332891	YOR003W	headon	5000	Hmo1
chr15	334452	334600	148	2.08366352037674	92	334508	337343	YOR005C	codirectional	500	Hmo1
chr15	334452	334600	148	2.08366352037674	92	334508	337343	YOR005C	codirectional	250	Hmo1
chr15	334452	334600	148	2.08366352037674	92	334508	337343	YOR005C	codirectional	2000	Hmo1
chr15	334452	334600	148	2.08366352037674	92	334508	337343	YOR005C	codirectional	10000	Hmo1
chr15	334452	334600	148	2.08366352037674	92	334508	337343	YOR005C	codirectional	5000	Hmo1
chr15	334452	334600	148	2.08366352037674	92	334508	337343	YOR005C	codirectional	1000	Hmo1
chr15	343608	343966	358	1.82277389807067	38	343928	344030	YOR008W-B	codirectional	10000	Hmo1
chr15	40142	40870	728	7.53503567539046	123	40747	42610	YOL152W	codirectional	5000	Hmo1
chr15	40142	40870	728	7.53503567539046	123	40747	42610	YOL152W	codirectional	10000	Hmo1
chr15	427641	427910	269	1.72156529837196	94	427816	428158	YOR053W	headon	10000	Hmo1
chr15	427641	427910	269	1.72156529837196	78	427832	429857	YOR054C	codirectional	10000	Hmo1
chr15	433356	433542	186	2.11504000824896	17	432185	433373	YOR057W	headon	10000	Hmo1
chr15	433356	433542	186	2.11504000824896	17	432185	433373	YOR057W	headon	5000	Hmo1
chr15	434631	434723	92	1.75932828596217	92	433687	436345	YOR058C	codirectional	2000	Hmo1
chr15	434631	434723	92	1.75932828596217	92	433687	436345	YOR058C	codirectional	5000	Hmo1
chr15	434631	434723	92	1.75932828596217	92	433687	436345	YOR058C	codirectional	10000	Hmo1
chr15	434631	434723	92	1.75932828596217	92	433687	436345	YOR058C	codirectional	1000	Hmo1
chr15	42973	43786	813	4.43762171579089	93	43693	44722	YOL151W	codirectional	10000	Hmo1
chr15	44633	44763	130	1.91867965270266	89	43693	44722	YOL151W	codirectional	10000	Hmo1
chr15	443308	444354	1046	4.06640916872071	223	442724	443531	YOR062C	headon	10000	Hmo1
chr15	44633	44763	130	1.91867965270266	130	44472	44784	YOL150C	headon	10000	Hmo1
chr15	45603	45855	252	3.38041394635683	30	44937	45633	YOL149W	codirectional	10000	Hmo1
chr15	45603	45855	252	3.38041394635683	96	45759	47574	YOL148C	headon	10000	Hmo1
chr15	479183	481089	1906	8.34439617598595	888	479532	480420	YOR083W	headon	10000	Hmo1
chr15	479183	481089	1906	8.34439617598595	503	480586	481750	YOR084W	headon	10000	Hmo1
chr15	494429	494950	521	1.82661236302518	41	493432	494470	YOR091W	codirectional	5000	Hmo1
chr15	494429	494950	521	1.82661236302518	41	493432	494470	YOR091W	codirectional	10000	Hmo1
chr15	495439	495785	346	1.84126267192118	346	495126	496968	YOR092W	codirectional	10000	Hmo1
chr15	76204	76935	731	2.38191069822673	731	74399	76979	YOL130W	headon	10000	Hmo1
chr15	78097	78145	48	1.65188361303972	17	77559	78114	YOL129W	headon	10000	Hmo1
chr15	78981	83692	4711	23.566290900449	498	78351	79479	YOL128C	codirectional	10000	Hmo1
chr15	78981	83692	4711	23.566290900449	843	80347	81190	YOL127W	headon	10000	Hmo1
chr15	78981	83692	4711	23.566290900449	843	80347	81190	YOL127W	headon	5000	Hmo1
chr15	78981	83692	4711	23.566290900449	1134	81786	82920	YOL126C	codirectional	10000	Hmo1
chr15	78981	83692	4711	23.566290900449	1134	81786	82920	YOL126C	codirectional	5000	Hmo1
chr15	854080	854856	776	2.10184554059909	32	853356	854112	YOR289W	headon	5000	Hmo1
chr15	854080	854856	776	2.10184554059909	32	853356	854112	YOR289W	headon	2000	Hmo1
chr15	854080	854856	776	2.10184554059909	32	853356	854112	YOR289W	headon	10000	Hmo1
chr15	854080	854856	776	2.10184554059909	32	853356	854112	YOR289W	headon	1000	Hmo1
chr15	857679	857874	195	1.9652665197937	195	855146	860258	YOR290C	headon	2000	Hmo1
chr15	857679	857874	195	1.9652665197937	195	855146	860258	YOR290C	headon	500	Hmo1
chr15	857679	857874	195	1.9652665197937	195	855146	860258	YOR290C	headon	5000	Hmo1
chr15	857679	857874	195	1.9652665197937	195	855146	860258	YOR290C	headon	250	Hmo1
chr15	857679	857874	195	1.9652665197937	195	855146	860258	YOR290C	headon	10000	Hmo1
chr15	857679	857874	195	1.9652665197937	195	855146	860258	YOR290C	headon	1000	Hmo1
chr15	859188	859784	596	1.71669127306928	596	855146	860258	YOR290C	headon	2000	Hmo1
chr15	859188	859784	596	1.71669127306928	596	855146	860258	YOR290C	headon	500	Hmo1
chr15	859188	859784	596	1.71669127306928	596	855146	860258	YOR290C	headon	5000	Hmo1
chr15	859188	859784	596	1.71669127306928	596	855146	860258	YOR290C	headon	250	Hmo1
chr15	859188	859784	596	1.71669127306928	596	855146	860258	YOR290C	headon	10000	Hmo1
chr15	859188	859784	596	1.71669127306928	596	855146	860258	YOR290C	headon	1000	Hmo1
chr15	865531	868057	2526	14.4565499637787	930	865652	866582	YOR292C	codirectional	10000	Hmo1
chr15	865531	868057	2526	14.4565499637787	755	867097	867852	YOR293W	headon	10000	Hmo1
chr15	865531	868057	2526	14.4565499637787	60	867997	868147	YOR293C-A	codirectional	10000	Hmo1
chr15	871548	871609	61	1.43606751149476	61	870201	874071	YOR296W	headon	10000	Hmo1
chr15	871548	871609	61	1.43606751149476	61	870201	874071	YOR296W	headon	250	Hmo1
chr15	871548	871609	61	1.43606751149476	61	870201	874071	YOR296W	headon	5000	Hmo1
chr15	871548	871609	61	1.43606751149476	61	870201	874071	YOR296W	headon	2000	Hmo1
chr15	871548	871609	61	1.43606751149476	61	870201	874071	YOR296W	headon	1000	Hmo1
chr15	871548	871609	61	1.43606751149476	61	870201	874071	YOR296W	headon	500	Hmo1
chr15	874971	875151	180	2.52153414634952	180	874742	875321	YOR297C	headon	2000	Hmo1
chr15	874971	875151	180	2.52153414634952	180	874742	875321	YOR297C	headon	1000	Hmo1
chr15	874971	875151	180	2.52153414634952	180	874742	875321	YOR297C	headon	5000	Hmo1
chr15	874971	875151	180	2.52153414634952	180	874742	875321	YOR297C	headon	10000	Hmo1
chr15	874971	875151	180	2.52153414634952	180	874742	875321	YOR297C	headon	500	Hmo1
chr15	877479	878307	828	4.75068910466256	206	877229	877685	YOR298C-A	headon	10000	Hmo1
chr15	877479	878307	828	4.75068910466256	206	877229	877685	YOR298C-A	headon	5000	Hmo1
chr15	87587	87882	295	3.45281394512426	39	87843	89448	YOL123W	codirectional	5000	Hmo1
chr15	87587	87882	295	3.45281394512426	39	87843	89448	YOL123W	codirectional	10000	Hmo1
chr15	89427	89536	109	1.61850793901087	21	87843	89448	YOL123W	codirectional	5000	Hmo1
chr15	89427	89536	109	1.61850793901087	21	87843	89448	YOL123W	codirectional	10000	Hmo1
chr15	88586	89052	466	2.06775759493104	466	87843	89448	YOL123W	codirectional	5000	Hmo1
chr15	88586	89052	466	2.06775759493104	466	87843	89448	YOL123W	codirectional	10000	Hmo1
chr15	881728	883743	2015	9.17780451819833	544	880964	882272	YOR301W	codirectional	10000	Hmo1
chr15	881728	883743	2015	9.17780451819833	78	882764	882842	YOR302W	codirectional	10000	Hmo1
chr15	881728	883743	2015	9.17780451819833	845	882898	884134	YOR303W	codirectional	10000	Hmo1
chr15	91376	92073	697	2.24850240317137	43	89691	91419	YOL122C	headon	10000	Hmo1
chr15	91376	92073	697	2.24850240317137	43	89691	91419	YOL122C	headon	5000	Hmo1
chr15	898913	899196	283	1.81704311543417	141	899055	899928	YOR311C	codirectional	10000	Hmo1
chr15	899639	904458	4819	20.034328563456	289	899055	899928	YOR311C	codirectional	10000	Hmo1
chr15	899639	904458	4819	20.034328563456	945	900249	901194	YOR312C	codirectional	10000	Hmo1
chr15	899639	904458	4819	20.034328563456	1017	901857	902874	YOR313C	codirectional	10000	Hmo1
chr15	899639	904458	4819	20.034328563456	330	903042	903372	YOR314W	headon	10000	Hmo1
chr15	899639	904458	4819	20.034328563456	1	904457	904568	YOR314W-A	headon	10000	Hmo1
chr15	899639	904458	4819	20.034328563456	1	904457	904568	YOR314W-A	headon	5000	Hmo1
chr15	906739	907211	472	1.64319759840645	472	906235	907555	YOR316C	codirectional	10000	Hmo1
chr15	906739	907211	472	1.64319759840645	472	906235	907555	YOR316C	codirectional	1000	Hmo1
chr15	906739	907211	472	1.64319759840645	472	906235	907555	YOR316C	codirectional	2000	Hmo1
chr15	906739	907211	472	1.64319759840645	472	906235	907555	YOR316C	codirectional	5000	Hmo1
chr15	907551	909342	1791	5.90284775659609	4	906235	907555	YOR316C	codirectional	10000	Hmo1
chr15	907551	909342	1791	5.90284775659609	4	906235	907555	YOR316C	codirectional	1000	Hmo1
chr15	907551	909342	1791	5.90284775659609	4	906235	907555	YOR316C	codirectional	2000	Hmo1
chr15	907551	909342	1791	5.90284775659609	4	906235	907555	YOR316C	codirectional	5000	Hmo1
chr15	907551	909342	1791	5.90284775659609	210	907725	907935	YOR316C-A	codirectional	500	Hmo1
chr15	907551	909342	1791	5.90284775659609	210	907725	907935	YOR316C-A	codirectional	2000	Hmo1
chr15	907551	909342	1791	5.90284775659609	210	907725	907935	YOR316C-A	codirectional	5000	Hmo1
chr15	907551	909342	1791	5.90284775659609	210	907725	907935	YOR316C-A	codirectional	10000	Hmo1
chr15	907551	909342	1791	5.90284775659609	210	907725	907935	YOR316C-A	codirectional	1000	Hmo1
chr15	912008	912153	145	1.95984720771794	145	911783	912436	YOR318C	headon	5000	Hmo1
chr15	912008	912153	145	1.95984720771794	145	911783	912436	YOR318C	headon	10000	Hmo1
chr15	91376	92073	697	2.24850240317137	48	92025	92850	YOL121C	headon	10000	Hmo1
chr15	92793	93669	876	3.74173849651654	57	92025	92850	YOL121C	headon	10000	Hmo1
chr15	92793	93669	876	3.74173849651654	275	93394	94402	YOL120C	headon	10000	Hmo1
chr15	94236	94887	651	4.45452479381865	166	93394	94402	YOL120C	headon	10000	Hmo1
chr15	94236	94887	651	4.45452479381865	32	94855	96361	YOL119C	headon	10000	Hmo1
chr15	970305	976640	6335	4.24251626304554	1317	970577	971894	YOR343W-A	headon	10000	Hmo1
chr15	977976	980994	3018	19.21859374795	93	977193	978069	YOR344C	codirectional	5000	Hmo1
chr15	977976	980994	3018	19.21859374795	93	977193	978069	YOR344C	codirectional	10000	Hmo1
chr15	985118	985386	268	1.53203557600199	268	984941	986462	YOR347C	headon	5000	Hmo1
chr15	985118	985386	268	1.53203557600199	268	984941	986462	YOR347C	headon	10000	Hmo1
chr15	986625	990043	3418	14.3674834722131	1884	986898	988782	YOR348C	headon	10000	Hmo1
chr15	986625	990043	3418	14.3674834722131	255	989788	992833	YOR349W	codirectional	10000	Hmo1
chr16	280039	283444	3405	16.1925163672369	447	280479	280926	YPL144W	headon	10000	Hmo1
chr16	280039	283444	3405	16.1925163672369	849	282121	282970	YPL143W	headon	10000	Hmo1
chr16	280039	283444	3405	16.1925163672369	318	282685	283003	YPL142C	codirectional	10000	Hmo1
chr16	284403	284677	274	1.75024316417044	274	283463	286061	YPL141C	codirectional	10000	Hmo1
chr16	284403	284677	274	1.75024316417044	274	283463	286061	YPL141C	codirectional	5000	Hmo1
chr16	285119	285291	172	1.48916667380328	172	283463	286061	YPL141C	codirectional	10000	Hmo1
chr16	285119	285291	172	1.48916667380328	172	283463	286061	YPL141C	codirectional	5000	Hmo1
chr16	296582	297619	1037	7.94262768495444	65	292816	296647	YPL137C	headon	10000	Hmo1
chr16	296582	297619	1037	7.94262768495444	65	292816	296647	YPL137C	headon	5000	Hmo1
chr16	296582	297619	1037	7.94262768495444	72	296285	296654	YPL136W	codirectional	10000	Hmo1
